"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"94035099999","1943-01-01","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  75.2","24","  73.6","24","1004.2","24","999.9"," 0"," 44.6","24","  2.1","24","  5.1","999.9","  79.3","*","  73.4","*","99.99"," ","999.9","010000"
"94035099999","1943-01-02","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  80.6","24","  73.9","24","1002.7","24","999.9"," 0"," 71.8","24","  4.2","24"," 13.0","999.9","  88.3","*","  72.3","*","99.99"," ","999.9","010000"
"94035099999","1943-01-03","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  80.1","24","  74.2","24","1002.4","24","999.9"," 0"," 76.1","24","  5.2","24"," 14.0","999.9","  90.3","*","  73.4","*","99.99"," ","999.9","010000"
"94035099999","1943-01-04","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  80.4","24","  74.6","24","1002.7","24","999.9"," 0"," 91.6","24","  4.5","24"," 11.1","999.9","  89.2","*","  76.3","*","99.99"," ","999.9","010000"
"94035099999","1943-01-05","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  81.1","24","  74.7","24","1004.4","24","999.9"," 0"," 79.9","24","  4.1","24","  9.9","999.9","  89.2","*","  75.4","*","99.99"," ","999.9","110000"
"94035099999","1943-01-06","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  80.9","24","  75.5","24","1005.7","24","999.9"," 0"," 91.7","24","  2.3","24","  8.0","999.9","  89.2","*","  76.3","*","99.99"," ","999.9","010000"
"94035099999","1943-01-07","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  81.2","24","  75.2","24","1005.5","24","999.9"," 0"," 83.9","24","  3.4","24"," 11.1","999.9","  90.3","*","  75.4","*","99.99"," ","999.9","010000"
"94035099999","1943-01-08","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  80.1","24","  74.8","24","1005.1","24","999.9"," 0"," 83.9","24","  2.1","24","  6.0","999.9","  86.4","*","  74.3","*"," 0.00","I","999.9","100000"
"94035099999","1943-01-09","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  81.1","24","  75.1","24","1005.0","24","999.9"," 0"," 60.8","24","  4.1","24","  9.9","999.9","  90.3","*","  75.4","*","99.99"," ","999.9","010010"
"94035099999","1943-01-10","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  80.0","24","  75.1","24","1006.9","24","999.9"," 0"," 72.7","24","  2.5","24","  7.0","999.9","  88.3","*","  74.3","*","99.99"," ","999.9","010010"
"94035099999","1943-01-11","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  77.2","24","  74.9","24","1006.9","24","999.9"," 0"," 39.3","24","  1.5","24","  8.0","999.9","  83.3","*","  73.4","*","99.99"," ","999.9","010000"
"94035099999","1943-01-12","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  78.0","24","  74.4","24","1007.0","24","999.9"," 0"," 60.3","24","  2.8","24","  8.9","999.9","  86.4","*","  73.4","*","99.99"," ","999.9","010000"
"94035099999","1943-01-13","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  79.6","24","  72.4","24","1006.7","24","999.9"," 0"," 99.4","24","  2.9","24","  9.9","999.9","  87.3","*","  72.3","*"," 0.00","I","999.9","000000"
"94035099999","1943-01-14","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  80.9","21","  72.7","21","1005.7","21","999.9"," 0"," 99.4","21","  3.2","21","  9.9","999.9","  88.3","*","  71.2","*"," 0.00","I","999.9","000000"
"94035099999","1943-01-15","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  81.1","24","  73.4","24","1004.0","24","999.9"," 0"," 99.4","24","  2.4","24","  8.9","999.9","  90.3","*","  74.3","*"," 0.00","I","999.9","000000"
"94035099999","1943-01-16","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  82.5","23","  73.7","22","1003.8","23","999.9"," 0"," 99.4","23","  3.0","23","  9.9","999.9","  91.2","*","  73.4","*"," 0.00","I","999.9","000000"
"94035099999","1943-01-17","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  84.6","24","  76.2","24","1004.2","24","999.9"," 0"," 95.6","24","  3.4","24"," 14.0","999.9","  95.4","*","  77.4","*"," 0.00","I","999.9","000000"
"94035099999","1943-01-18","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  76.4","24","  74.8","24","1006.9","24","999.9"," 0"," 32.6","24","  2.1","24"," 12.0","999.9","  88.3","*","  72.3","*","99.99"," ","999.9","110010"
"94035099999","1943-01-19","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  78.9","24","  75.3","24","1007.3","24","999.9"," 0"," 91.4","24","  2.1","24","  9.9","999.9","  87.3","*","  74.3","*","99.99"," ","999.9","110000"
"94035099999","1943-01-20","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  80.3","24","  75.1","24","1006.8","24","999.9"," 0"," 99.4","24","  3.8","24","  9.9","999.9","  87.3","*","  73.4","*"," 0.00","I","999.9","000000"
"94035099999","1943-01-21","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  81.4","24","  74.1","24","1007.5","24","999.9"," 0"," 79.6","24","  3.1","24"," 11.1","999.9","  88.3","*","  75.4","*","99.99"," ","999.9","010000"
"94035099999","1943-01-22","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  80.8","21","  75.0","21","1007.6","21","999.9"," 0"," 59.5","21","  2.3","21","  8.0","999.9","  89.2","*","  74.3","*","99.99"," ","999.9","010000"
"94035099999","1943-01-23","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  82.3","23","  76.0","23","1006.5","23","999.9"," 0"," 99.4","23","  3.1","23","  9.9","999.9","  89.2","*","  75.4","*"," 0.00","I","999.9","000000"
"94035099999","1943-01-24","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  83.0","23","  75.0","23","1006.0","23","999.9"," 0"," 99.4","23","  3.0","23"," 13.0","999.9","  91.2","*","  74.3","*"," 0.00","I","999.9","000000"
"94035099999","1943-01-25","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  81.8","23","  75.3","23","1006.1","23","999.9"," 0"," 73.9","23","  3.1","23","  9.9","999.9","  90.3","*","  74.3","*"," 0.00","I","999.9","000000"
"94035099999","1943-01-26","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  82.4","22","  74.5","22","1005.9","22","999.9"," 0"," 99.4","22","  3.2","22","  8.0","999.9","  89.2","*","  74.3","*"," 0.00","I","999.9","000000"
"94035099999","1943-01-27","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  77.7","24","  74.8","24","1005.1","24","999.9"," 0"," 84.0","24","  2.0","24","  5.1","999.9","  82.4","*","  74.3","*","99.99"," ","999.9","010000"
"94035099999","1943-01-28","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  78.7","24","  74.6","24","1004.5","24","999.9"," 0"," 87.8","24","  4.8","24"," 14.0","999.9","  84.4","*","  75.4","*","99.99"," ","999.9","010000"
"94035099999","1943-01-29","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  80.7","24","  74.8","24","1004.8","24","999.9"," 0"," 84.2","24","  2.5","24","  9.9","999.9","  90.3","*","  74.3","*","99.99"," ","999.9","010000"
"94035099999","1943-01-30","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  81.5","24","  74.5","24","1006.3","24","999.9"," 0"," 99.4","24","  2.5","24","  9.9","999.9","  89.2","*","  74.3","*"," 0.00","I","999.9","000000"
"94035099999","1943-01-31","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  80.8","24","  74.6","24","1006.4","24","999.9"," 0"," 76.0","24","  3.7","24"," 12.0","999.9","  89.2","*","  74.3","*","99.99"," ","999.9","010010"
"94035099999","1943-02-01","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  81.3","24","  75.4","24","1005.6","24","999.9"," 0"," 95.3","24","  3.2","24","  9.9","999.9","  90.3","*","  75.4","*","99.99"," ","999.9","010000"
"94035099999","1943-02-02","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  77.7","24","  74.5","24","1006.0","24","999.9"," 0"," 80.2","24","  1.7","24","  8.9","999.9","  86.4","*","  73.4","*","99.99"," ","999.9","010000"
"94035099999","1943-02-03","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  81.9","24","  74.8","24","1005.0","24","999.9"," 0"," 99.4","24","  2.3","24","  6.0","999.9","  92.3","*","  75.4","*","99.99"," ","999.9","010000"
"94035099999","1943-02-04","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  83.3","24","  75.6","24","1005.7","24","999.9"," 0"," 99.4","24","  3.0","24","  9.9","999.9","  91.2","*","  74.3","*"," 0.00","I","999.9","000000"
"94035099999","1943-02-05","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  81.3","24","  75.3","24","1006.4","24","999.9"," 0"," 91.6","24","  3.5","24","  8.0","999.9","  91.2","*","  74.3","*","99.99"," ","999.9","010000"
"94035099999","1943-02-06","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  81.3","24","  73.2","24","1005.8","24","999.9"," 0"," 83.6","24","  3.6","24"," 12.0","999.9","  92.3","*","  73.4","*"," 0.00","I","999.9","000000"
"94035099999","1943-02-07","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  81.9","24","  74.0","24","1005.5","24","999.9"," 0"," 99.4","24","  2.8","24","  8.9","999.9","  91.2","*","  73.4","*"," 0.00","I","999.9","000010"
"94035099999","1943-02-08","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  82.7","24","  75.4","24","1004.8","24","999.9"," 0"," 99.4","24","  3.2","24","  9.9","999.9","  91.2","*","  76.3","*"," 0.00","I","999.9","000000"
"94035099999","1943-02-09","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  80.6","24","  73.7","24","1004.5","24","999.9"," 0"," 84.1","24","  3.8","24","  9.9","999.9","  90.3","*","  73.4","*","99.99"," ","999.9","010000"
"94035099999","1943-02-10","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  78.9","24","  73.9","24","1003.9","24","999.9"," 0"," 87.7","24","  4.7","24"," 12.0","999.9","  86.4","*","  73.4","*","99.99"," ","999.9","010000"
"94035099999","1943-02-11","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  81.1","24","  72.4","24","1001.7","24","999.9"," 0"," 87.8","24","  5.1","24"," 12.0","999.9","  91.2","*","  74.3","*","99.99"," ","999.9","010000"
"94035099999","1943-02-12","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  83.3","24","  73.5","24","1001.7","24","999.9"," 0"," 99.4","24","  7.3","24"," 14.0","999.9","  91.2","*","  78.3","*"," 0.00","I","999.9","000000"
"94035099999","1943-02-13","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  83.5","24","  73.5","24","1004.2","24","999.9"," 0"," 99.4","24","  3.1","24","  9.9","999.9","  92.3","*","  76.3","*"," 0.00","I","999.9","000000"
"94035099999","1943-02-14","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  81.0","24","  72.0","24","1007.0","24","999.9"," 0"," 99.4","24","  3.0","23"," 12.0","999.9","  91.2","*","  74.3","*"," 0.00","I","999.9","000000"
"94035099999","1943-02-15","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  78.7","24","  73.9","24","1007.0","24","999.9"," 0"," 76.1","24","  0.9","24","  2.9","999.9","  86.4","*","  74.3","*","99.99"," ","999.9","010000"
"94035099999","1943-02-16","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  76.2","24","  73.8","24","1006.7","24","999.9"," 0"," 75.9","24","  2.1","24","  8.0","999.9","  84.4","*","  73.4","*","99.99"," ","999.9","010000"
"94035099999","1943-02-17","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  78.2","24","  73.7","24","1006.5","23","999.9"," 0"," 76.4","24","  2.0","24","  9.9","999.9","  87.3","*","  73.4","*","99.99"," ","999.9","010000"
"94035099999","1943-02-18","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  81.4","24","  75.8","24","1005.8","24","999.9"," 0"," 87.9","24","  2.0","24","  9.9","999.9","  89.2","*","  76.3","*","99.99"," ","999.9","010000"
"94035099999","1943-02-19","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  79.1","24","  75.5","24","1007.6","24","999.9"," 0"," 99.4","24","  1.4","24","  6.0","999.9","  87.3","*","  75.4","*","99.99"," ","999.9","010000"
"94035099999","1943-02-20","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  79.5","24","  74.3","24","1006.4","24","999.9"," 0"," 84.1","24","  2.1","24","  8.9","999.9","  86.4","*","  74.3","*","99.99"," ","999.9","010000"
"94035099999","1943-02-21","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  79.9","24","  74.5","24","1005.5","24","999.9"," 0"," 99.4","24","  1.7","24","  8.9","999.9","  88.3","*","  74.3","*","99.99"," ","999.9","010000"
"94035099999","1943-02-22","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  82.3","24","  75.7","24","1006.1","24","999.9"," 0"," 99.4","24","  2.8","24","  8.9","999.9","  89.2","*","  76.3","*"," 0.00","I","999.9","000000"
"94035099999","1943-02-23","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  79.0","24","  75.1","24","1008.4","24","999.9"," 0"," 99.4","24","  2.4","24","  8.0","999.9","  90.3","*","  74.3","*","99.99"," ","999.9","010000"
"94035099999","1943-02-24","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  77.6","24","  73.7","24","1007.4","24","999.9"," 0"," 95.6","24","  2.1","24","  8.9","999.9","  84.4","*","  73.4","*"," 0.00","I","999.9","000000"
"94035099999","1943-02-25","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  79.6","24","  73.2","24","1004.5","24","999.9"," 0"," 99.4","24","  2.1","24","  8.9","999.9","  86.4","*","  75.4","*","99.99"," ","999.9","010000"
"94035099999","1943-02-26","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  81.7","24","  73.5","24","1004.5","24","999.9"," 0"," 88.0","24","  2.1","24","  9.9","999.9","  89.2","*","  76.3","*","99.99"," ","999.9","010000"
"94035099999","1943-02-27","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  83.2","24","  75.5","24","1007.1","24","999.9"," 0"," 65.0","24","  2.0","24","  8.0","999.9","  91.2","*","  75.4","*","99.99"," ","999.9","010000"
"94035099999","1943-02-28","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  82.0","24","  75.9","24","1007.1","24","999.9"," 0"," 99.4","24","  1.7","24"," 13.0","999.9","  90.3","*","  76.3","*","99.99"," ","999.9","010000"
"94035099999","1943-03-01","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  82.4","24","  75.3","24","1005.9","24","999.9"," 0"," 99.4","24","  1.7","24","  4.1","999.9","  90.3","*","  77.4","*","99.99"," ","999.9","010000"
"94035099999","1943-03-02","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  76.2","24","  73.4","24","1006.5","24","999.9"," 0"," 52.5","24","  2.4","24","  7.0","999.9","  87.3","*","  73.4","*","99.99"," ","999.9","010000"
"94035099999","1943-03-03","-9.433","147.217","28.0","PORT MORESBY W.O., PP","  77.0","24","  73.8","24","1007.3","24","999.9"," 0"," 75.9","24","  1.4","24","  8.9","999.9","  83.3","*","  73.4","*","99.99"," ","999.9","110000"
