"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"78988099999","1942-09-01","12.188853","-68.959803","8.83","HATO, NT","  85.5","19","  74.9","19","1009.8","19","999.9"," 0"," 99.4","19"," 12.4","19"," 15.9","999.9","  90.3","*","  82.4","*"," 0.00","I","999.9","000000"
"78988099999","1942-09-02","12.188853","-68.959803","8.83","HATO, NT","  84.5","24","  75.5","24","1009.7","24","999.9"," 0"," 99.4","24"," 14.0","24"," 20.0","999.9","  89.2","*","  81.3","*"," 0.00","I","999.9","000000"
"78988099999","1942-09-03","12.188853","-68.959803","8.83","HATO, NT","  84.5","24","  75.2","24","1010.4","24","999.9"," 0"," 99.4","24"," 13.4","24"," 16.9","999.9","  88.3","*","  82.4","*"," 0.00","I","999.9","000000"
"78988099999","1942-09-04","12.188853","-68.959803","8.83","HATO, NT","  84.1","24","  74.8","24","1011.9","24","999.9"," 0"," 99.4","24"," 13.0","24"," 16.9","999.9","  87.3","*","  82.4","*"," 0.00","I","999.9","000000"
"78988099999","1942-09-05","12.188853","-68.959803","8.83","HATO, NT","  84.2","24","  74.9","24","1013.1","24","999.9"," 0"," 99.4","24"," 12.7","24"," 16.9","999.9","  88.3","*","  81.3","*"," 0.00","I","999.9","000000"
"78988099999","1942-09-06","12.188853","-68.959803","8.83","HATO, NT","  82.1","24","  75.3","24","1013.0","24","999.9"," 0"," 99.4","24"," 12.4","24"," 15.9","999.9","  86.4","*","  78.3","*","99.99"," ","999.9","010000"
"78988099999","1942-09-07","12.188853","-68.959803","8.83","HATO, NT","  83.7","24","  75.1","24","1012.5","24","999.9"," 0"," 99.4","24"," 13.7","24"," 19.0","999.9","  89.2","*","  78.3","*","99.99"," ","999.9","010000"
"78988099999","1942-09-08","12.188853","-68.959803","8.83","HATO, NT","  83.9","24","  75.1","24","1013.0","24","999.9"," 0"," 99.4","24"," 11.4","24"," 16.9","999.9","  88.3","*","  80.2","*"," 0.00","I","999.9","000000"
"78988099999","1942-09-09","12.188853","-68.959803","8.83","HATO, NT","  83.1","24","  74.5","24","1011.9","24","999.9"," 0"," 99.4","24"," 12.7","24"," 16.9","999.9","  87.3","*","  80.2","*"," 0.00","I","999.9","000000"
"78988099999","1942-09-10","12.188853","-68.959803","8.83","HATO, NT","  84.2","24","  75.7","24","1011.3","24","999.9"," 0"," 99.4","24"," 13.9","24"," 16.9","999.9","  88.3","*","  81.3","*"," 0.00","I","999.9","000000"
"78988099999","1942-09-11","12.188853","-68.959803","8.83","HATO, NT","  84.6","24","  75.8","24","1010.8","24","999.9"," 0"," 99.4","24"," 14.4","24"," 18.1","999.9","  90.3","*","  81.3","*"," 0.00","I","999.9","000000"
"78988099999","1942-09-12","12.188853","-68.959803","8.83","HATO, NT","  83.8","24","  75.6","24","1010.8","24","999.9"," 0"," 99.4","24"," 13.5","24"," 15.9","999.9","  88.3","*","  81.3","*"," 0.00","I","999.9","000000"
"78988099999","1942-09-13","12.188853","-68.959803","8.83","HATO, NT","  83.9","24","  75.4","24","1010.8","24","999.9"," 0"," 99.4","24"," 10.5","24"," 14.0","999.9","  88.3","*","  80.2","*"," 0.00","I","999.9","000000"
