"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"91186099999","1942-01-01","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  69.4","15","  59.7","15","1014.1","15","999.9"," 0"," 99.4","15","  7.3","15"," 14.0","999.9","  75.4","*","  59.4","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-02","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  71.3","15","  58.1","15","1014.7","15","999.9"," 0"," 99.4","15","  8.4","15"," 15.9","999.9","  76.3","*","  64.4","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-03","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  69.6","15","  54.2","15","1015.2","15","999.9"," 0"," 99.4","15"," 10.2","15"," 15.9","999.9","  76.3","*","  60.3","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-04","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  70.2","15","  59.2","15","1014.0","15","999.9"," 0"," 99.4","15","  6.9","15"," 15.9","999.9","  76.3","*","  60.3","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-05","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  70.9","15","  63.5","15","1013.0","15","999.9"," 0"," 99.4","15","  8.0","15"," 20.0","999.9","  76.3","*","  63.3","*","99.99"," ","999.9","010000"
"91186099999","1942-01-06","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  69.5","15","  58.7","15","1014.4","15","999.9"," 0"," 99.4","15","  7.4","15"," 19.0","999.9","  79.3","*","  58.3","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-07","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  72.5","15","  63.3","15","1014.5","15","999.9"," 0"," 99.4","15","  4.5","15","  8.0","999.9","  78.3","*","  62.4","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-08","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  74.2","15","  64.7","15","1014.8","15","999.9"," 0"," 99.4","15"," 10.7","15"," 15.9","999.9","  81.3","*","  66.4","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-09","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  74.1","15","  62.8","15","1014.0","15","999.9"," 0"," 99.4","15","  3.7","15","  8.0","999.9","  81.3","*","  66.4","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-10","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  73.4","14","  64.0","14","1014.1","14","999.9"," 0"," 99.4","14","  7.4","14"," 15.9","999.9","  79.3","*","  66.4","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-11","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  73.6","15","  63.9","15","1015.8","15","999.9"," 0"," 99.4","15","  5.4","15"," 13.0","999.9","  80.2","*","  66.4","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-12","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  72.2","15","  61.1","15","1016.9","15","999.9"," 0"," 99.4","15","  5.2","15","  9.9","999.9","  78.3","*","  59.4","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-13","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  71.5","15","  63.3","15","1015.8","15","999.9"," 0"," 99.4","15","  7.6","15"," 13.0","999.9","  77.4","*","  64.4","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-14","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  72.0","15","  61.3","15","1017.0","15","999.9"," 0"," 99.4","15"," 14.4","15"," 22.9","999.9","  77.4","*","  67.3","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-15","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  72.7","15","  65.5","14","1016.2","15","999.9"," 0"," 99.4","15"," 13.0","15"," 20.0","999.9","  81.3","*","  65.3","*","99.99"," ","999.9","010000"
"91186099999","1942-01-16","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  76.0","15","  66.0","15","1016.1","15","999.9"," 0"," 99.4","15","  7.6","15"," 11.1","999.9","  83.3","*","  68.4","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-17","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  74.5","15","  67.1","15","1015.4","15","999.9"," 0"," 99.4","15","  5.9","15"," 15.0","999.9","  80.2","*","  67.3","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-18","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  72.9","15","  64.1","15","1014.5","15","999.9"," 0"," 99.4","15","  6.9","15"," 15.0","999.9","  79.3","*","  63.3","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-19","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  73.8","15","  64.0","15","1013.0","15","999.9"," 0"," 99.4","15","  5.6","15"," 12.0","999.9","  79.3","*","  65.3","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-20","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  71.7","15","  58.9","15","1014.6","15","999.9"," 0"," 99.4","15"," 13.1","15"," 21.0","999.9","  75.4","*","  64.4","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-21","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  70.7","15","  57.4","15","1016.4","15","999.9"," 0"," 99.4","15","  9.6","15"," 16.9","999.9","  77.4","*","  63.3","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-22","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  72.2","15","  59.0","15","1017.0","15","999.9"," 0"," 99.4","15","  7.8","15"," 15.9","999.9","  80.2","*","  60.3","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-23","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  72.5","15","  59.1","15","1015.8","15","999.9"," 0"," 99.4","15","  4.2","15","  8.0","999.9","  77.4","*","  65.3","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-24","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  73.0","15","  61.4","15","1012.8","15","999.9"," 0"," 99.4","15"," 11.1","15"," 18.1","999.9","  78.3","*","  68.4","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-25","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  72.5","15","  65.1","15","1013.3","15","999.9"," 0"," 99.4","15","  8.4","15"," 14.0","999.9","  77.4","*","  66.4","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-26","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  73.7","15","  64.1","15","1014.8","15","999.9"," 0"," 99.4","15","  7.1","15"," 15.9","999.9","  82.4","*","  64.4","*"," 0.00","I","999.9","000000"
"91186099999","1942-01-27","21.15","-157.1","137.0","MOLOKAI AMOS, HI US","  74.8","14","  66.3","14","1013.2","14","999.9"," 0"," 99.4","14","  7.0","14"," 16.9","999.9","  80.2","*","  68.4","*"," 0.00","I","999.9","000000"
